713666,15,1953.91102
713667,15,1953.913758
713668,15.4,1953.916496
713669,15.5,1953.919233
713670,14.8,1953.921971
713671,14.4,1953.924709
713672,13.8,1953.927447
713673,13.6,1953.930185
713674,14.1,1953.932923
713675,14.2,1953.935661
713676,14.3,1953.938398
713677,14.8,1953.941136
713678,15,1953.943874
713679,14.6,1953.946612
713680,15,1953.94935
713681,15.5,1953.952088
713682,15,1953.954825
713683,15.2,1953.957563
713684,15.9,1953.960301
713685,16.5,1953.963039
713686,17.4,1953.965777
713687,16.8,1953.968515
713688,15.4,1953.971253
713689,16,1953.97399
713690,15.2,1953.976728
713691,13.8,1953.979466
713692,14.3,1953.982204
713693,15.1,1953.984942
713694,15.8,1953.98768
713695,15.2,1953.990418
713696,14.8,1953.993155
713697,14.2,1953.995893
713698,14.4,1953.998631
713699,14.1,1954.001369
713700,14.6,1954.004107
713701,15.3,1954.006845
713702,16.4,1954.009582
713703,16.4,1954.01232
713704,16.5,1954.015058
713705,16.4,1954.017796
713706,16,1954.020534
713707,16.3,1954.023272
713708,15.7,1954.02601
713709,15.4,1954.028747
713710,14.8,1954.031485
713711,15,1954.034223
713712,16.2,1954.036961
713713,17.2,1954.039699
713714,17,1954.042437
713715,17.3,1954.045175
713716,16.1,1954.047912
713717,16.8,1954.05065
713718,16.5,1954.053388
713719,16.5,1954.056126
713720,15.6,1954.058864
713721,15,1954.061602
713722,14.5,1954.064339
713723,13.7,1954.067077
713724,14.1,1954.069815
713725,15.3,1954.072553
713726,16.5,1954.075291
713727,16,1954.078029
713728,16.5,1954.080767
713729,16.4,1954.083504
713730,16,1954.086242
713731,15.8,1954.08898
713732,16.1,1954.091718
713733,16.4,1954.094456
713734,16.1,1954.097194
713735,15.4,1954.099932
713736,15.9,1954.102669
713737,16,1954.105407
713738,15.8,1954.108145
713739,16.5,1954.110883
713740,16.9,1954.113621
713741,16.8,1954.116359
713742,16.8,1954.119097
713743,15.4,1954.121834
713744,15.8,1954.124572
713745,16.1,1954.12731
713746,16.3,1954.130048
713747,15.8,1954.132786
713748,16.4,1954.135524
713749,16.4,1954.138261
713750,16.4,1954.140999
713751,15.1,1954.143737
713752,13.2,1954.146475
713753,13.6,1954.149213
713754,14.5,1954.151951
713755,14.4,1954.154689
713756,14.8,1954.157426
713757,15.4,1954.160164
713758,15.3,1954.162902
713759,15,1954.16564
713760,15,1954.168378
713761,15.1,1954.171116
713762,15.1,1954.173854
713763,16.1,1954.176591
713764,15.7,1954.179329
713765,14.2,1954.182067
713766,14.3,1954.184805
713767,13.8,1954.187543
713768,13.6,1954.190281
713769,14.4,1954.193018
713770,13.8,1954.195756
713771,13.8,1954.198494
713772,13.6,1954.201232
713773,12.9,1954.20397
713774,12.6,1954.206708
713775,12.6,1954.209446
713776,12.5,1954.212183
713777,11.8,1954.214921
713778,11.6,1954.217659
713779,12.4,1954.220397
713780,11.8,1954.223135
713781,12.3,1954.225873
713782,12.8,1954.228611
713783,13,1954.231348
713784,13.2,1954.234086
713785,13.1,1954.236824
713786,12.7,1954.239562
713787,11.4,1954.2423
713788,10.9,1954.245038
713789,10.9,1954.247775
713790,11.1,1954.250513
713791,10.9,1954.253251
713792,11,1954.255989
713793,11.1,1954.258727
713794,11.2,1954.261465
713795,11.5,1954.264203
713796,11.2,1954.26694
713797,10.8,1954.269678
713798,9.6,1954.272416
713799,9.6,1954.275154
713800,9.5,1954.277892
713801,9.9,1954.28063
713802,9.9,1954.283368
713803,10.5,1954.286105
713804,9.9,1954.288843
713805,9.4,1954.291581
713806,9.2,1954.294319
713807,9.6,1954.297057
713808,10,1954.299795
713809,10.4,1954.302533
713810,10.8,1954.30527
713811,11,1954.308008
713812,10.5,1954.310746
713813,10.9,1954.313484
713814,10.6,1954.316222
713815,10.6,1954.31896
713816,10.5,1954.321697
713817,10.2,1954.324435
713818,10.5,1954.327173
713819,10.3,1954.329911
713820,10.2,1954.332649
713821,9.8,1954.335387
713822,10.3,1954.338125
713823,11,1954.340862
713824,11,1954.3436
713825,11.1,1954.346338
713826,10.5,1954.349076
713827,10.4,1954.351814
713828,10.3,1954.354552
713829,10.1,1954.35729
713830,10.1,1954.360027
713831,9.9,1954.362765
713832,9.1,1954.365503
713833,9.6,1954.368241
713834,9.7,1954.370979
713835,10.1,1954.373717
713836,10.4,1954.376454
713837,10.1,1954.379192
713838,10.3,1954.38193
713839,10.1,1954.384668
713840,10,1954.387406
713841,9.9,1954.390144
713842,9.8,1954.392882
713843,10,1954.395619
713844,10,1954.398357
713845,9.8,1954.401095
713846,9.6,1954.403833
713847,8.9,1954.406571
713848,7.6,1954.409309
713849,8.2,1954.412047
